idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
246," Arta, Greece",Arta,0.0008335113525390625,1.3426513671875,0.7602028846740723
247, Table beer.,table beer,0.0008540153503417969,1.081315517425537,0.9641996026039124
248, 1589,1589,0.0008361339569091797,1.0825321674346924,1.0000001192092896
249," Punjab manufactures textiles, sports goods, heavy machinery, electrical appliances, surgical instruments, vehicles, auto parts, metals, sugar mill plants, aircraft, cement, agricultural machinery, bicycles, and rickshaws.",bicycles and rickshaws,0.0008387565612792969,11.243770837783813,0.35722219944000244
250, The rate at which a tungsten filament evaporates is determined by its temperature.,"hotter, more-efficient filaments evaporate faster",0.0008480548858642578,4.4678168296813965,0.6012908816337585
251," Jean Metzinger, Albert Gleizes, Robert Delaunay, Henri Le Fauconnier, and Juan Gris.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.0008356571197509766,7.3395068645477295,0.9484038352966309
252, Sorghum,sorghum or millet,0.0008397102355957031,1.083949327468872,0.8903745412826538
253, Fellowships.,fellowships,0.0008363723754882812,1.0816776752471924,0.9539152383804321
254, $294.5 billion,$294.5 billion,0.0008420944213867188,1.6025371551513672,1.0000001192092896
255, Barley malt.,water,0.0008463859558105469,1.3406462669372559,0.2919164299964905
256, The scandal of the 1912 Salon d'Automne.,public anger,0.0008497238159179688,3.688493013381958,0.14025405049324036
257, They were decorated with plain gold mosaics with only one great cross in the apse.,They were all destroyed later,0.0008351802825927734,5.253129720687866,0.33266061544418335
258, 2.9%,the unemployment rate is lower than the regional and national average.,0.0008399486541748047,1.6015524864196777,0.1800673007965088
259, 270 lm/W.,270 lm/W,0.0008420944213867188,1.6024820804595947,0.9890515804290771
260, The art of the Fabbrica was usually used for creating mosaics.,papal gifts,0.0008375644683837891,4.467336654663086,0.09329183399677277
261, Paradise and resurrection.,paradise and resurrection,0.0008442401885986328,1.341780185699463,0.974949300289154
262, Fermentation.,fermentation,0.0008382797241210938,1.0835902690887451,0.9433563947677612
263, Alexander Lodygin,Alexander Lodygin,0.0008394718170166016,1.3448858261108398,1.0
264, Greyhounds,greyhounds,0.0008318424224853516,1.0921170711517334,1.0000001192092896
265, 1⁄8 of an inch or millimeters.,"1⁄8 of an inch, or in millimeters",0.0008318424224853516,3.426130533218384,0.9629135727882385
266," The Holy Grail, King Arthur, and Camelot.","mythical associations, including legends of a visit by the young Jesus of Nazareth and Joseph of Arimathea, with links to the Holy Grail, King Arthur",0.0008366107940673828,3.4255635738372803,0.7337934970855713
267, 1839,summer of 1839,0.0008423328399658203,1.0801985263824463,0.7932484745979309
268," ""Rubikcubism""",Rubikcubism,0.0008385181427001953,2.1243035793304443,0.9418207406997681
269, The Early Middle Ages.,the Early Middle Ages,0.0008401870727539062,1.6030597686767578,0.9841724634170532
270, Murano.,Murano,0.0008451938629150391,1.0827410221099854,0.9807481169700623
271, Venice.,Venice,0.0008404254913330078,0.8251864910125732,0.9732497930526733
272, That mosaic art was widespread in Southern Italy during the 11th–13th centuries.,mosaic art was widespread,0.0008525848388671875,4.988778591156006,0.7047283053398132
273, Chemical inertness and high atomic or molecular weight.,chemical inertness and high atomic or molecular weight,0.0008492469787597656,2.9060592651367188,0.9687005877494812
274, 110,110,0.0008533000946044922,0.8202455043792725,1.0
275, 1914,1914,0.0008389949798583984,1.0810420513153076,0.9999999403953552
276," Cubism revolutionized the way things could be seen in art by representing multiple viewpoints and perspectives simultaneously, breaking with traditional techniques of perspective and representation.","all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.",0.0008418560028076172,7.858384370803833,0.492139995098114
277, Over four million items.,over four million,0.0008511543273925781,1.602370262145996,0.7381360530853271
278, 30 ft,30 ft,0.0008351802825927734,1.0806772708892822,1.0
279," It is recommended to pour bottle conditioned beers slowly, leaving the yeast sediment at the bottom of the bottle.",slowly,0.0008394718170166016,5.769037961959839,0.1982388198375702
280, 180,180,0.0008473396301269531,0.8233773708343506,1.0000001192092896
281, Paris,Paris,0.0008413791656494141,0.5640683174133301,1.0000001192092896
282, The radiant luminous efficacy (LER) is the ratio of the visible light flux emitted to the total power radiated over all wavelengths.,the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths,0.0008375644683837891,7.331116437911987,0.5911217927932739
283, A hand pump.,a hand pump,0.0008428096771240234,1.34307861328125,0.9850043058395386
284," The images at the synagogue in Khirbet Susiya suggest that the community was conservative and traditional, as they depict traditional Jewish symbols and motifs, but do not include images of humans or animals, indicating a strict adherence to the ban on figurative depiction.",rather conservative,0.0008418560028076172,13.604831457138062,0.2960062623023987
285, Lisbon,Lisbon,0.0008451938629150391,0.5597519874572754,1.0
286," The resistance of the filament is determined by its length, thickness, and material.","the filament's length, thickness, and material",0.0008428096771240234,4.4669458866119385,0.7846081852912903
287, 1320,1320 AD,0.0008380413055419922,1.0813210010528564,0.8138746023178101
288, Iran,Iran,0.0008342266082763672,0.5607953071594238,1.0
289, The ban on figurative depiction.,figurative depiction,0.0008382797241210938,2.1235504150390625,0.7681138515472412
290, 39.2%,39.2%,0.0008440017700195312,1.6025853157043457,1.000000238418579
291, 1909,1909,0.0008404254913330078,1.0829899311065674,0.9999999403953552
292, Enzymes.,champagne yeasts,0.0008447170257568359,1.3444063663482666,0.3616735339164734
293," The Byelaws, which are more frequently updated than the Charter, require the Privy Council's approval for any revisions.",the Privy Council's approval,0.0008494853973388672,6.817432165145874,0.6401123404502869
294, The Despot of Epirus.,the Despot of Epirus,0.0008425712585449219,2.387829303741455,0.9842512011528015
295, The envelope or bulb.,the envelope,0.0008392333984375,1.6062922477722168,0.6948035955429077
296, The major advantages of the tantalum light filament were its higher efficiency and ability to operate at higher temperatures compared to carbon filaments.,These lamps were more efficient than even graphitized carbon filaments and could operate at higher temperatures.,0.0008401870727539062,7.071202039718628,0.7085258960723877
297, The Chora Church in Constantinople.,the Hagia Sophia,0.0008459091186523438,2.3875010013580322,0.5018647909164429
298, Pale ale.,pale ale,0.0008485317230224609,1.0808422565460205,0.9812712669372559
299, Towards conservatism.,conservatism,0.0008413791656494141,1.0861859321594238,0.9004608392715454
300, Edison used the Sprengel pump to achieve a higher vacuum.,by use of the Sprengel pump,0.0008347034454345703,3.9455299377441406,0.5633007287979126
301," Nude Descending a Staircase, No. 2","Nude Descending a Staircase, No. 2",0.000843048095703125,3.427186965942383,1.0000001192092896
302, a mausoleum,a mausoleum,0.000843048095703125,1.6054573059082031,1.0
303, Albania,Albania,0.000843048095703125,0.5590274333953857,1.0
304," The national horse and cattle show at Lahore is the biggest festival where sports, exhibitions, and livestock competitions are held.","sports, exhibitions, and livestock competitions",0.0008373260498046875,6.289693593978882,0.6751753091812134
305, Metzinger and Gleizes,Eugène Figuière,0.0008459091186523438,1.8616979122161865,0.2629907429218292
306," Marcel Sembat, a Socialist deputy.","Socialist deputy, Marcel Sembat.",0.0008463859558105469,2.6454105377197266,0.9838417172431946
307, The Pammakaristos church.,Pammakaristos,0.0008478164672851562,2.6560842990875244,0.7114259004592896
308, South Punjab.,south Punjab,0.0008511543273925781,1.0806975364685059,0.9794635772705078
309, Enzymes.,Low temperatures,0.0008440017700195312,1.3415741920471191,0.07690264284610748
310, A terrestrial paradise of God’s creation.,a terrestrial paradise,0.0008339881896972656,2.384546995162964,0.8637462854385376
311," They were characterized as Protocubism, with the influence of Greek, Iberian, and African art.",Protocubism,0.0008449554443359375,6.291864633560181,0.5429686307907104
312, After 740.,after 740,0.0008549690246582031,1.3454396724700928,0.9730257987976074
313, 1986,1986,0.0008361339569091797,1.0839428901672363,1.0000001192092896
314, Hefeweizen,wheat beers,0.0008389949798583984,1.3444788455963135,0.1831449717283249
315, Independence of the jury.,independence of the jury,0.0008449554443359375,1.6028852462768555,0.970079243183136
316, 64 AD,64 AD,0.0008368492126464844,1.0805490016937256,1.0
317, Restrooms.,the rest areas,0.0008311271667480469,1.082777976989746,0.4971906840801239
318," Punjab, India",Punjab and Rajasthan,0.0008463859558105469,1.0820348262786865,0.7917402982711792
319," The dissolution and reconstitution of three-dimensional form, using simple geometric shapes, juxtaposed without the illusions of classical perspective.",the dissolution and reconstitution of three-dimensional form,0.0008454322814941406,6.551453590393066,0.9029450416564941
320," The panels from the naos show the influence of Italian trecento on Byzantine art, especially in the more natural settings, landscapes, figures.",Italian trecento,0.0008461475372314453,8.117870569229126,0.5259348750114441
321, The Somerset and Dorset Joint Railway.,"In 1871 the tramway was purchased by the Somerset and Dorset Joint Railway (S&DJR), and operated until the 1950s",0.0008389949798583984,2.3847270011901855,0.5413454174995422
322," The filament is attached to the bulb through a stem or glass mount anchored to the bulb's base, which allows the electrical contacts to run through the envelope without air or gas leaks.","assembled on a glass stem, which is fused to the bulb",0.0008375644683837891,9.679361820220947,0.5406396389007568
323, 2,The ceremonial county of Somerset consists of a two-tier non-metropolitan county,0.0008444786071777344,0.8208179473876953,0.03353170305490494
324, Lahore,Lahore,0.0008368492126464844,0.5591983795166016,1.0000001192092896
325, A vine with various animals and flowers.,a vine with many branches,0.0008404254913330078,2.3839147090911865,0.8197759389877319
326, The Justinian era.,Justinian,0.0008440017700195312,1.6048839092254639,0.6371873617172241
327, Milan,Milan,0.0008399486541748047,0.5627946853637695,1.000000238418579
328, Enzymes.,enzymes,0.0008435249328613281,1.3405518531799316,0.9361401200294495
329, Constantine Monomachos,Constantine Monomachos,0.0008401870727539062,1.8665292263031006,0.9999998807907104
330, Eisbock.,fractional freezing,0.0008409023284912109,1.3539230823516846,-0.025393735617399216
331, 1906,1906,0.0008437633514404297,1.0806379318237305,1.0000001192092896
332, The Hindu calendar.,the Hindu calendar,0.0008416175842285156,1.3407905101776123,0.9900062680244446
333," The canals were used for a short-lived period, roughly from 1805 to the 1950s.","usefulness of the canals was short-lived, though some have now been restored for recreation",0.0008330345153808594,6.287494897842407,0.7472375631332397
334, Agriculture,Farming continued to flourish,0.0008528232574462891,0.5605757236480713,0.6621545553207397
335, 54.7%,54.7%,0.0008351802825927734,1.6038854122161865,1.0
336, 1210,1210,0.0008447170257568359,1.0863356590270996,1.0
337," The coiled-coil filament evaporates more slowly than a straight filament of the same surface area and light-emitting power, allowing it to run hotter and be more efficient while lasting longer.",The coiled-coil filament evaporates more slowly,0.0008327960968017578,10.207787275314331,0.8322700262069702
338, Simultaneous Windows and Formes Circulaires.,"Simultaneous Windows,",0.0008447170257568359,3.1674983501434326,0.6577671766281128
339, North Africa,North Africa,0.0008413791656494141,0.821197509765625,1.0
340, 10 years.,around ten,0.0008268356323242188,1.3411402702331543,0.5270541906356812
341, St. Peter,St. Peter,0.0008418560028076172,1.0808675289154053,1.0
342," Extremely large projects, projects with repetitive elements, or areas needing site-specific shapes.",repetitive,0.0008416175842285156,4.466928958892822,0.24639691412448883
343, Hops.,hops,0.0008552074432373047,1.0851547718048096,0.9759762287139893
344, Jordan,Jordan,0.0008399486541748047,0.5736813545227051,1.0
345," ""Punjab"" means ""five waters"" in Urdu and Punjabi.",five waters,0.0008482933044433594,4.4665751457214355,0.41384080052375793
346, To increase the alcohol content of the beer.,to increase alcohol content,0.0008413791656494141,2.646468162536621,0.7807426452636719
347, The mosaics in the church discovered in 1990 were of the seasons.,only the floor panels,0.0008480548858642578,4.730051040649414,0.1556544303894043
348, Wheat,wheat,0.0008418560028076172,0.5631060600280762,1.0000001192092896
349, Montmartre,Montmartre,0.000843048095703125,1.0853471755981445,1.0000001192092896
350," ""Thirteen Ways of Looking at a Blackbird""",Thirteen Ways of Looking at a Blackbird,0.0008482933044433594,3.169325828552246,0.9368183016777039
351, St. Peter's Basilica,St Peter's Basilica,0.0008399486541748047,1.8635449409484863,0.9944114685058594
352, FRIBA,RIBA,0.0008401870727539062,1.0856173038482666,0.23521113395690918
353, 26.91,26,0.0008428096771240234,1.3414945602416992,0.5802507400512695
354, Taunton,in Taunton,0.0008413791656494141,1.080214262008667,0.9314393401145935
355, 3rd millennium BC,the 3rd millennium BC,0.0008432865142822266,1.6022114753723145,0.9743869304656982
356, multiple perspective,Henri Bergson,0.0008625984191894531,0.8264753818511963,0.13336887955665588
357," Christmas colored light bulbs are created by adding a dopant, such as cobalt (blue) or chromium (green), to the glass to create different colors.",by coloring the glass with a dopant,0.0008387565612792969,8.635441780090332,0.43262970447540283
358, ANSI standard C81.67 and IEC standard 60061-1.,ANSI standard C81.67 and IEC standard 60061-1,0.0008442401885986328,4.467370510101318,0.9798614978790283
359, The Indus Valley Civilization.,the Indus Valley Civilization,0.00084686279296875,1.8620853424072266,0.9865553379058838
360, Hops.,Hops,0.0008513927459716797,1.0818471908569336,0.9759762287139893
361, Liverpool University School of Architecture,the Liverpool University School of Architecture,0.0008401870727539062,1.6016886234283447,0.9870012998580933
362, The church of San Giovanni Evangelista.,the church of San Giovanni Evangelista,0.0008447170257568359,2.387683629989624,0.9916310906410217
363, LED lights are more efficient.,LED,0.0008380413055419922,1.863332748413086,0.5216277837753296
364, Iron ore.,iron ore in the late 19th century; this was taken by the West Somerset Mineral Railway to Watchet Harbour for shipment to the furnaces at Ebbw Vale,0.0008409023284912109,1.0817902088165283,0.4409777820110321
365, Juan Gris,Juan Gris,0.0008418560028076172,1.0812122821807861,0.9999999403953552
366, Yeovil and Taunton.,"in terms of population are Bath, Weston-super-Mare, Taunton, Yeovil and Bridgwater",0.0008347034454345703,2.383486270904541,0.6376598477363586
367," The Taunton Stop Line was a defensive line constructed in Somerset, England, during World War II to repel a potential German invasion.",The Taunton Stop Line was set up to repel a potential German invasion,0.0008358955383300781,7.592646360397339,0.8737993240356445
368, 539,After 539,0.000843048095703125,0.8211774826049805,0.7570265531539917
369, Giotto di Bondone,Giotto di Bondone,0.0008471012115478516,1.8657572269439697,1.0
370, The robot picks the tiles individually according to a command file from the design software.,a command file,0.0008511543273925781,4.467472314834595,0.303993284702301
371, 3,three,0.0008432865142822266,0.8220288753509521,0.8656187057495117
372," During lautering, when the grain bed itself serves as the filter medium.",during lautering,0.0008387565612792969,4.207835912704468,0.6349749565124512
373, Three,three,0.0008499622344970703,0.5604615211486816,1.0
374, 19th,19th,0.0008385181427001953,1.0844321250915527,1.0000001192092896
375, A mausoleum.,a mausoleum,0.0008480548858642578,1.8629822731018066,0.9873024821281433
376, 1747,1747,0.0008416175842285156,1.0861034393310547,1.0
377, The Chief Minister.,the Chief Minister,0.0009591579437255859,1.3410089015960693,0.984340250492096
378, 1913,1913,0.0008356571197509766,1.0814404487609863,1.0000001192092896
379, A kettle.,copper,0.0008480548858642578,1.0850250720977783,0.383699893951416
380, 1050,1055,0.0008420944213867188,1.0806007385253906,0.8499886989593506
381, The bitterness in most beers is measured on the International Bitterness Units (IBU) scale.,the International Bitterness Units scale,0.0008478164672851562,5.508517742156982,0.7377243041992188
382, 54 °C,54 °C,0.0008623600006103516,1.3419220447540283,1.0
383, The Hagia Sophia in Constantinople.,Hagia Sophia,0.0008511543273925781,2.385366201400757,0.7652712464332581
384, Less,less,0.0008444786071777344,0.5650980472564697,1.0
385, 13 December 1904,13 December 1904,0.0008356571197509766,1.865257740020752,0.9999999403953552
386, The molecular weight of the gas and the cross-sectional area of the gas molecules.,molecular weight of the gas and the cross sectional area of the gas molecules,0.0008482933044433594,4.467090129852295,0.9683558344841003
387, The Armory Show.,Armory Show,0.0008420944213867188,1.605222463607788,0.9367164373397827
388, Byzantine,Byzantine,0.0008637905120849609,0.824613094329834,1.0
389, Beer is at its most flavorful when served at a temperature between 12°–14 °C (53°–57 °F).,unchilled,0.0008504390716552734,7.331364393234253,0.11432187259197235
390, Emperor Constantine Monomachos.,Constantine Monomachos,0.0008409023284912109,2.386962652206421,0.8878104090690613
391," A type of two-tone stone mosaic paving created in Portugal, often used to create geometric patterns or pictorial mosaics.",two-tone stone mosaic paving,0.0008432865142822266,6.809643745422363,0.7460993528366089
392, The Arabs.,Roman,0.0008499622344970703,1.0842797756195068,0.2958657741546631
393," Larger mosaics were usually constructed using the opus tessellatum technique, where larger tesserae were laid on site.",face-down to a backing paper,0.0008375644683837891,7.072103023529053,0.16413599252700806
394, 1878,1915,0.00084686279296875,1.0805814266204834,0.500368595123291
395, Shepperton Studios,"Shepperton Studios, based on aerial photographs of the city's railway marshalling yards. The decoys were fitted with dim red lights",0.0008389949798583984,1.3413758277893066,0.6431668996810913
396, To create a decorative image or design.,express text,0.0008463859558105469,2.384230375289917,0.11028287559747696
397, 48,48,0.0008451938629150391,0.8206620216369629,1.0
398, Namibia,Namibia,0.0008580684661865234,0.8220288753509521,1.0000001192092896
399, 1993,June 1993,0.0008347034454345703,1.0812270641326904,0.8774205446243286
400, 13.5 hours.,13.5 hours,0.0008358955383300781,1.8663723468780518,0.9754452705383301
401, Alexander de Lodyguine,Alexander de Lodyguine,0.0008451938629150391,1.8656108379364014,1.0000001192092896
402, Beer Pong.,beer pong,0.0008404254913330078,1.3418974876403809,0.977001965045929
403, Bozo,Bozo,0.0008416175842285156,0.8262019157409668,1.0
404, Art Deco,Art Deco,0.0008399486541748047,1.0821137428283691,1.0000001192092896
405, Saint Sophia Cathedral,Saint Sophia Cathedral,0.0008425712585449219,1.0819435119628906,1.0
406, Torcello,Torcello,0.0008499622344970703,1.081709623336792,1.0
407, 1826,December 1826,0.0008413791656494141,1.0810728073120117,0.826906144618988
408," The electricity to most light bulbs is provided by a socket, which supplies mechanical support and electrical connections.",a socket,0.0008373260498046875,5.508713960647583,0.554700493812561
409, More than 4000 years ago.,more than 4000 years ago,0.0008471012115478516,2.385523557662964,0.9804357886314392
410, Cheddar,"locally produced cheese, although there is now only one remaining cheese maker in the village of Cheddar",0.0008504390716552734,0.8208286762237549,0.5512863993644714
411," A week to months, depending on the type of yeast and strength of the beer.",a week to months,0.0008454322814941406,4.726375102996826,0.5426539182662964
412, Tungsten,Tungsten,0.0008451938629150391,1.0807921886444092,1.0
413," A smaller filament size is associated with a lower voltage level, while a larger filament size is associated with a higher voltage level.",Lower voltage lamps have a thicker filament,0.0008344650268554688,6.81085729598999,0.7628017067909241
414," Theatrical, photographic, and projection lamps.","Theatrical, photographic, and projection lamps",0.0008449554443359375,2.9055447578430176,0.9825512170791626
415, Rondo-Cubism,Rondo-Cubism,0.0008473396301269531,1.60374116897583,1.0
416, Dorset and Somerset Air Ambulance,The Dorset and Somerset Air Ambulance,0.0008523464202880859,2.124030113220215,0.9871620535850525
417, Butrint,Butrint,0.0008463859558105469,0.8213667869567871,1.0
418, Crown Holdings,Crown Holdings,0.0008463859558105469,0.8210725784301758,1.0000001192092896
419," The word ""beer"" comes from Old English ""bēor"", from Proto-Germanic ""*beuzą"", and ultimately from Proto-Indo-European ""*bʰeusóm"", originally ""brewer's yeast, beer dregs"".",Old English bēor,0.0008406639099121094,13.333313941955566,0.3367089629173279
420, New York City,New York City,0.0008366107940673828,1.0853431224822998,1.0
421, 1204,1204,0.0008451938629150391,1.0805339813232422,1.0
422, 1870s,the 1870s,0.0008528232574462891,1.3413238525390625,0.9400646686553955
423, The Latin Chapel in the Church of the Holy Sepulchre in Jerusalem.,in the Latin Chapel,0.0008449554443359375,4.466844320297241,0.7955230474472046
424, Christopher Green.,"Picasso, Braque, Gris and Léger",0.0008447170257568359,1.0831003189086914,0.16905631124973297
425, 70%,70%,0.00084686279296875,1.0811479091644287,1.0000001192092896
426, Raja Dahir.,Raja Dahir,0.0008502006530761719,1.602121114730835,0.9834640622138977
427, Luminous Efficacy Ratio,radiant luminous efficacy,0.0008461475372314453,2.123302936553955,0.7750032544136047
428, near the Boulevard de Montparnasse.,Boulevard de Montparnasse,0.0008492469787597656,2.6455512046813965,0.8557385802268982
429," A very small amount of water vapor, equivalent to a drop of water distributed over 500,000 lamps.","The equivalent of a drop of water distributed over 500,000 lamps",0.0008609294891357422,6.030568361282349,0.8238717317581177
430, InBev,InBev,0.0008425712585449219,1.0846850872039795,1.0
431," ""Liquor""",liquor,0.0008442401885986328,1.602198600769043,0.879719614982605
432, V&A + RIBA Architecture Partnership,the V&A + RIBA Architecture Partnership,0.0008437633514404297,2.3938796520233154,0.9872108697891235
433, 1.,Incandescent lamps are nearly pure resistive loads,0.0008482933044433594,1.0824990272521973,0.012978475540876389
434, Grand Prince,Grand Prince of the Kievan Rus',0.0008454322814941406,0.8202438354492188,0.6356745958328247
435, The grain bill.,the grain bill,0.0008502006530761719,1.3469908237457275,0.9869672060012817
436," The best examples of Islamic mosaic work can be found in the Umayyad Mosque in Damascus, Syria, and the Great Mosque in Cordoba, Spain.",Moorish Spain,0.0008466243743896484,8.639060974121094,0.30950215458869934
437, Red,red,0.0008456707000732422,0.560591459274292,1.0000001192092896
438, 1834,1834,0.0008804798126220703,1.0814199447631836,1.0
439, Luminous Efficacy of a Source,source luminous efficacy,0.0008366107940673828,2.643280029296875,0.9615702629089355
440, The intact geometric mosaic floor of the refectory.,the refectory,0.0008630752563476562,3.1675100326538086,0.5644534826278687
441, Nothing survived of the mosaics which covered the walls and the dome of the edifice.,Nothing,0.0008473396301269531,5.264345407485962,0.14179788529872894
442, Philips,Philips,0.0008382797241210938,0.55950927734375,1.0
443, Christ,Christ and Mary,0.0008482933044433594,0.5605483055114746,0.383793443441391
444, The Architects' Registration Council of the United Kingdom (ARCUK) and the Board of Architectural Education.,the Architects' Registration Council of the United Kingdom,0.0008387565612792969,6.030257940292358,0.8504660725593567
445, 2002,2002,0.0008473396301269531,1.0819363594055176,1.0
446," After malting, barley is milled, which finally removes the hull, breaking it into large pieces.",After malting,0.0008480548858642578,5.7705979347229,0.4522748589515686
447, The Mendip Hills and the Quantock Hills.,Quantock Hills which was England's first Area of Outstanding Natural Beauty designated in 1956,0.0008425712585449219,2.9052865505218506,0.5823888778686523
448, The Royal Institute of British Architects awards the Stirling Prize for the best new building of the year.,the best new building of the year,0.0008463859558105469,5.511495590209961,0.5201702117919922
449," Luddi, Bhangra and Sammi.","Luddi, Bhangra and Sammi",0.0008416175842285156,3.164935827255249,0.9888100624084473
450, The Christian era.,the Christian era,0.0008733272552490234,1.3459174633026123,0.9862959384918213
451, Paul Cézanne and Paul Gauguin.,Paul Gauguin and Paul Cézanne,0.0008678436279296875,3.1687123775482178,0.9818291068077087
452, Pakistan's nuclear program.,Pakistan's nuclear program,0.0008466243743896484,1.60170316696167,0.9496951103210449
453, 63.9%,63.9%,0.0008473396301269531,1.6053097248077393,1.0
454, Analytic Cubism,Analytic Cubism,0.0008378028869628906,1.3411848545074463,1.0000001192092896
455, Over 250 staff.,over 250,0.0008420944213867188,1.6024272441864014,0.6702266335487366
456, 1043–1056,1043–1056,0.0008463859558105469,1.8631482124328613,1.0
457, 785,in 785,0.0008463859558105469,0.8221762180328369,0.752550482749939
458, Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude.,Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude,0.0008456707000732422,5.250952482223511,0.9898937344551086
459, The boundaries of Somerset have remained largely unaltered from medieval times.,are largely unaltered from medieval times,0.0008664131164550781,3.948641061782837,0.5800548791885376
460, 2 hours.,as short as two hours,0.0008401870727539062,1.3423357009887695,0.698599100112915
461, Mashing.,mashing,0.0008461475372314453,1.0843517780303955,0.9706416726112366
462, The Industrial Revolution in the Midlands and Northern England.,The Industrial Revolution in the Midlands and Northern England spelled the end for most of Somerset's cottage industries,0.00084686279296875,2.9045255184173584,0.7430036664009094
463, 1989,1989,0.0008339881896972656,1.0803260803222656,0.9999999403953552
464," The two sections of the Somerset Levels are: 
             1. The Polden Hills 
             2. The Levels proper",the Polden Hills; land to the south is drained by the River Parrett while land to the north is drained by the River Axe and the River Brue,0.0008561611175537109,7.3331990242004395,0.4488241672515869
465, Bamboo,bamboo,0.0008375644683837891,0.5600266456604004,1.0000001192092896
466, The Pammakaristos mosaics.,Osios Loukas,0.0008487701416015625,3.167614698410034,0.33867791295051575
467, The mosaic in the Beit Alfa synagogue.,the floor of the Beit Alfa synagogue,0.0008461475372314453,2.6489412784576416,0.8313634991645813
468, 19.8,as much as 19.8 lumens per watt,0.0008435249328613281,1.342846393585205,0.34885066747665405
469," The rivers in Somerset include the Axe, Brue, Cary, Parrett, Sheppey, Tone, and Yeo.","the Axe, Brue, Cary, Parrett, Sheppey, Tone and Yeo",0.0008466243743896484,7.071784496307373,0.691362738609314
470, They worked mostly in Prague but also in other Bohemian towns.,Prague,0.0008397102355957031,3.9469363689422607,0.5835756659507751
471," Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček, and Josef Chochol.","Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček and Josef Chochol",0.0008451938629150391,7.0730085372924805,0.9890503287315369
472, Ethyl alcohol.,ethyl alcohol,0.0008459091186523438,1.3415756225585938,0.9688552618026733
473," They produce discrete spectral lines rather than a continuous spectrum, which is not ideal for applications such as photography.",Due to the discrete spectral lines rather than a continuous spectrum,0.0008449554443359375,5.767959356307983,0.7293798923492432
474, Dynamism and expressive plasticity.,dynamism and expressive plasticity,0.0008420944213867188,2.1235198974609375,0.9869978427886963
475, 1150 AD,1150 AD,0.00084686279296875,1.340635061264038,1.0
476, The Sikh Empire became the last territory to be merged into British India after the Second Anglo-Sikh War in 1849.,the Sikh Empire,0.0008456707000732422,6.811318874359131,0.6148739457130432
477, Screw base,screw base,0.0008513927459716797,0.8257942199707031,1.0000001192092896
478, Adolf Loos' archives.,Adolf Loos,0.0008389949798583984,1.8668458461761475,0.8219711184501648
479, Northeast,northeasterly,0.0008580684661865234,0.5592560768127441,0.8121474981307983
480, Roger II of Sicily,Christ,0.0008432865142822266,1.603214979171753,0.12491637468338013
481," Hops contribute a bitterness that balances the sweetness of the malt, and their acidity acts as a preservative.",bitterness,0.0008444786071777344,6.033995866775513,0.5191453099250793
482, Floral and geometric patterns.,only floral and geometric,0.0008401870727539062,1.6055138111114502,0.8268402218818665
483, Student Members,Student Members,0.0008494853973388672,0.8265390396118164,1.0
484, Jerusalem,Jerusalem,0.0008471012115478516,0.563112735748291,1.0
485, The evacuation tube in the stem is sealed by a flame.,by a flame,0.0008490085601806641,3.426140546798706,0.5074645280838013
486, 1 to 2 hours.,1 to 2 hours,0.000850677490234375,2.125384569168091,0.956789493560791
487, Electro-Dynamic Light Company,Electro-Dynamic Light Company,0.0008444786071777344,1.6068401336669922,1.0
488, The Monmouth Rebellion.,Monmouth Rebellion was played out in Somerset and neighbouring Dorset,0.0008461475372314453,1.6026732921600342,0.6876421570777893
489, Air conditioning systems.,a building's air conditioning system,0.0008432865142822266,1.3452367782592773,0.8241316080093384
490, Theodore Metochites,Theodore Metochites,0.0008482933044433594,1.3419461250305176,1.0000001192092896
491," The strategic purpose to settle the area of Somerset was due to its geographical features, such as river crossings and valleys in ranges of hills, which made it an important location for trade and commerce.","strategic importance in relation to geographical features, such as river crossings or valleys in ranges of hills",0.000885009765625,10.201768398284912,0.7061076760292053
492, Brewing.,brewing,0.0008497238159179688,0.8206419944763184,0.9152350425720215
493, 1761,1761,0.0008313655853271484,1.0812134742736816,1.0000001192092896
494, 2004,2004,0.0008492469787597656,1.0863711833953857,1.0
495, 44.5% achieved 5 grades A-C including English and Maths.,"In 2006, 5,900 pupils in Somerset sat GCSE examinations, with 44.5% achieving 5 grades A-C including English and Maths (compared to 45.8% for England).",0.0008561611175537109,4.46982741355896,0.652644157409668
496, The Victoria and Albert Museum (V&A) in the V&A + RIBA Architecture Gallery.,Victoria and Albert Museum,0.0008478164672851562,5.508627653121948,0.7483869791030884
497, 1721,1721,0.0008559226989746094,1.0829761028289795,1.0
498, Wheat and cotton.,Wheat and cotton,0.0008444786071777344,1.340846300125122,0.9804730415344238
499," A slower-evaporating filament enables a more efficient light source, allowing the filament to run hotter and produce more light while reducing the rate of evaporation, which increases the filament's lifespan.",more efficient light source,0.0008604526519775391,10.204250812530518,0.4800719618797302
